sample_id,split,cohort,scope,level,temperature,tokens,turns,forward_full,reverse_full,forward_top32_tail,reverse_top32_tail,base_entropy,hint_entropy,base_top1,hint_top1,base_mass_on_hint_top32,hint_top32_mass,base_target_logp,hint_target_logp,overlap_top32,top1_changed
1,valid_seen,previous10,reasoning_close_tag,l3,1.0,16,4,0.13963724632010355,0.038980757394770776,0.1396372608623291,0.038980753294304324,0.00484232069166024,0.04973342177040778,0.9991814568638802,0.971406601369381,1.000000026077032,0.9999999813735485,-0.0008224174780826488,-0.037232769125680854,27.6875,0.0
1,valid_seen,previous10,special,l1,0.6,4,4,-7.359981107370444e-12,1.487996676558228e-11,-7.362720913365369e-12,1.487563170516834e-11,1.0108281364717975e-09,7.665260925993067e-10,1.0,1.0,1.0,1.0,0.0,0.0,28.5,0.0
1,valid_seen,previous10,special,l1,1.0,4,4,5.3233297325760986e-08,2.7254738688142766e-08,4.68725245283963e-08,1.9053661315382442e-08,1.8588607190395123e-05,1.557879954816599e-05,0.9999990463256836,0.9999992400407791,0.9999998062849045,0.999999925494194,-9.238714966386397e-07,-7.450577612644338e-07,28.5,0.0
1,valid_seen,previous10,special,l2,0.6,4,4,9.468522767599498e-13,2.587650292608032e-11,9.43613229545913e-13,2.5870932627355004e-11,1.0108281364717975e-09,7.663487414100167e-10,1.0,1.0,1.0,1.0,0.0,0.0,27.75,0.0
1,valid_seen,previous10,special,l2,1.0,4,4,1.2892273026920975e-07,5.934798252837936e-08,1.211987630256317e-07,4.912555073843805e-08,1.8588607190395123e-05,1.5480894944630563e-05,0.9999990463256836,0.9999992549419403,0.9999998062849045,0.9999998807907104,-9.238714966386397e-07,-7.152554815093026e-07,27.75,0.0
1,valid_seen,previous10,special,l3,0.6,4,4,-4.195444796558983e-12,3.649673250333323e-11,-4.202235127660206e-12,3.648803832084042e-11,1.0108281364717975e-09,6.421932430278332e-10,1.0,1.0,1.0,1.0,0.0,0.0,27.5,0.0
1,valid_seen,previous10,special,l3,1.0,4,4,1.0007571171755103e-07,1.215375033947197e-07,8.687404751128724e-08,1.0687501439399227e-07,1.8588607190395123e-05,1.6384616628783988e-05,0.9999990463256836,0.9999991655349731,0.9999998062849045,0.9999997764825821,-9.238714966386397e-07,-7.748600836521291e-07,27.5,0.0
1,valid_seen,previous10,tag_or_boundary,l1,0.6,40,4,0.055835600458353084,0.13219510452882252,0.05583560045835231,0.13219510452881292,0.05467084373725767,0.009159320789603975,0.9667731508612633,0.9979714095592499,1.0,1.0000000044703483,-0.05393976233899576,-0.10623379076131059,29.075,0.05
1,valid_seen,previous10,tag_or_boundary,l1,1.0,40,4,0.037244133763043044,0.05863411108346438,0.037244132196428636,0.05863410900968998,0.06076044931873105,0.026958091871971235,0.9626264229416848,0.9919572025537491,0.9999999955296517,0.9999999910593033,-0.05555118466928448,-0.07098790729150153,29.075,0.05
1,valid_seen,previous10,tag_or_boundary,l2,0.6,40,4,0.05279274744367255,0.10642035006848168,0.05279274744367185,0.10642035006846677,0.05467084373725767,0.012196903184403893,0.9667731508612633,0.9972207993268967,1.0,1.0,-0.05393976233899576,-0.07574951888519621,29.2,0.05
